"Mês/Ano";"Tipo";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Valor Transferido";
"06/2022";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"GO";"R$ 343.800,00";
"08/2022";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 58.896,00";
"07/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 3.254.531,50";
"01/2022";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"GO";"-R$ 71.514,40";
"12/2022";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Fundo Público";"GO";"R$ 37.780.271,39";
"08/2022";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Entidades Sem Fins Lucrativos";"GO";"R$ 1.867.314,00";
"02/2022";"Legais, Voluntárias e Específicas";"REDE DE SUPORTE SOCIAL AO DEPENDENTE QUIMICO: CUIDADOS,PREVENCAO E REINSERCAO SOCIAL";"08 - Assistência social";"Entidades Sem Fins Lucrativos";"GO";"R$ 820.000,00";
"03/2022";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 5.503.882,90";
"08/2022";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 1.789.681,92";
"03/2022";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 10.213.889,80";
"12/2022";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 9.630.764,85";
"07/2022";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"GO";"R$ 174.008,00";
"12/2022";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"GO";"R$ 31.864,65";
"02/2022";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"GO";"R$ 196.707,97";
"07/2022";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 119.013,00";
"04/2022";"Legais, Voluntárias e Específicas";"PROMOCAO DE CIDADANIA POR MEIO DO AUXILIO BRASIL E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 48.723,93";
"05/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 3.047.336,76";
"12/2022";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 114.597,00";
"07/2022";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"21 - Organização agrária";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 452.770,00";
"12/2022";"Legais, Voluntárias e Específicas";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 8.785.264,94";
"05/2022";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 9.904.483,17";
"06/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 716.250,00";
"01/2022";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"GO";"R$ 2.370.000,00";
"11/2022";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 642.675,00";
"02/2022";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"GO";"R$ 700.360,00";
"12/2022";"Legais, Voluntárias e Específicas";"CULTURA";"13 - Cultura";"Administração Pública Municipal";"GO";"R$ 100.000,00";
"05/2022";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 176.607,89";
"08/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"GO";"R$ 3.091.068,05";
"06/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"GO";"R$ 425.015,52";
"12/2022";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Entidades Sem Fins Lucrativos";"GO";"R$ 1.498.098,53";
"06/2022";"Legais, Voluntárias e Específicas";"A HORA DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"GO";"R$ 430.859,80";
"06/2022";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"GO";"R$ 4.851.043,16";
"10/2022";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 10.696.985,62";
"12/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"GO";"R$ 335.750,00";
"12/2022";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"GO";"R$ 3.278.857,00";
"09/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"GO";"R$ 407.351,39";
"06/2022";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Administração Pública Municipal";"GO";"R$ 2.483.000,00";
"08/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 731.971,73";
"07/2022";"Legais, Voluntárias e Específicas";"EDUCACAO INFANTIL";"12 - Educação";"Administração Pública Municipal";"GO";"R$ 1.242.297,14";
"02/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"GO";"R$ 447.619,61";
"01/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"GO";"R$ 527.619,61";
"11/2022";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 105.427,85";
"03/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 2.245.464,33";
"06/2022";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 497.182,16";
"11/2022";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"12 - Educação";"Administração Pública Municipal";"GO";"R$ 300.000,00";
"02/2022";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 1.622.624,90";
"07/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"GO";"R$ 425.015,52";
"10/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"GO";"R$ 2.361.113,51";
"03/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"GO";"R$ 395.309,18";
"05/2022";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 508.723,60";
"11/2022";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 58.896,00";
"11/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"GO";"R$ 871.318,01";
"05/2022";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Entidades Sem Fins Lucrativos";"GO";"R$ 400.000,00";
"09/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"GO";"R$ 767.393,34";
"09/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 206.490,88";
"04/2022";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 65.448,00";
"05/2022";"Legais, Voluntárias e Específicas";"PROMOCAO DE CIDADANIA POR MEIO DO AUXILIO BRASIL E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 48.452,80";
"11/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"GO";"R$ 321.808,22";
"10/2022";"Legais, Voluntárias e Específicas";"REDE DE SUPORTE SOCIAL AO DEPENDENTE QUIMICO: CUIDADOS,PREVENCAO E REINSERCAO SOCIAL";"08 - Assistência social";"Entidades Sem Fins Lucrativos";"GO";"R$ 410.000,00";
"12/2022";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"GO";"R$ 1.789.721,30";
"06/2022";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"GO";"R$ 1.902.682,95";
"06/2022";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Sem Fins Lucrativos";"GO";"R$ 26.000,00";
"09/2022";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 12.641.179,88";
"11/2022";"Legais, Voluntárias e Específicas";"CULTURA";"13 - Cultura";"Entidades Sem Fins Lucrativos";"GO";"R$ 100.000,00";
"05/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"GO";"R$ 292.792,55";
"07/2022";"Legais, Voluntárias e Específicas";"PROMOCAO DE CIDADANIA POR MEIO DO AUXILIO BRASIL E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 179.516,96";
"11/2022";"Legais, Voluntárias e Específicas";"PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"GO";"R$ 100.000,00";
"05/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"GO";"R$ 3.230.414,85";
"09/2022";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 347.184.202,92";
"11/2022";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 11.960.762,74";
"12/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 2.882.568,06";
"03/2022";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 11.222.916,60";
"04/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 4.382.593,95";
"12/2022";"Legais, Voluntárias e Específicas";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"GO";"R$ 177.489,50";
"05/2022";"Legais, Voluntárias e Específicas";"CULTURA";"13 - Cultura";"Administração Pública Municipal";"GO";"R$ 14.365,31";
"12/2022";"Legais, Voluntárias e Específicas";"PROMOCAO DE CIDADANIA POR MEIO DO AUXILIO BRASIL E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 58.722,90";
"03/2022";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 99.847.587,88";
"02/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"GO";"R$ 4.677.319,58";
"02/2022";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 59.817,00";
"03/2022";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 130.584,00";
"05/2022";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 67.242,00";
"06/2022";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"GO";"R$ 2.511.498,31";
"12/2022";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"GO";"R$ 1.731.628,01";
"07/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"GO";"R$ 4.668.695,04";
"03/2022";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Sem Fins Lucrativos";"GO";"R$ 13.000,00";
"09/2022";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 108.446,02";
"06/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 13.485.200,86";
"08/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"GO";"R$ 425.015,52";
"04/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"GO";"R$ 320.999,56";
"02/2022";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 553.066.739,69";
"03/2022";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"GO";"R$ 467.950,00";
"08/2022";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 411.140.591,36";
"12/2022";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL";"10 - Saúde";"Fundo Público";"GO";"R$ 280.390,20";
"05/2022";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 4.822.521,86";
"03/2022";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 347.083.556,31";
"06/2022";"Legais, Voluntárias e Específicas";"REDE DE SUPORTE SOCIAL AO DEPENDENTE QUIMICO: CUIDADOS,PREVENCAO E REINSERCAO SOCIAL";"08 - Assistência social";"Entidades Sem Fins Lucrativos";"GO";"R$ 679.900,00";
"07/2022";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 2.700.990,92";
"06/2022";"Legais, Voluntárias e Específicas";"EDUCACAO INFANTIL";"12 - Educação";"Administração Pública Municipal";"GO";"R$ 296.519,14";
"12/2022";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Sem Fins Lucrativos";"GO";"R$ 231.600,00";
"06/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"19 - Ciência e Tecnologia";"Administração Pública Municipal";"GO";"R$ 506.235,00";
"10/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"GO";"R$ 1.234.521,97";
"11/2022";"Legais, Voluntárias e Específicas";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"GO";"R$ 2.366.038,35";
"12/2022";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"GO";"R$ 3.826.813,84";
"02/2022";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"GO";"R$ 1.740.831,28";
"10/2022";"Legais, Voluntárias e Específicas";"EDUCACAO INFANTIL";"12 - Educação";"Administração Pública Municipal";"GO";"R$ 1.980.711,42";
"03/2022";"Legais, Voluntárias e Específicas";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 1.543.668,99";
"10/2022";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: OUTROS ENCARGOS ESPECIAIS";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 34.763.647,05";
"05/2022";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 402.869,31";
"05/2022";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"GO";"R$ 878.600,00";
"03/2022";"Legais, Voluntárias e Específicas";"REDE DE SUPORTE SOCIAL AO DEPENDENTE QUIMICO: CUIDADOS,PREVENCAO E REINSERCAO SOCIAL";"08 - Assistência social";"Entidades Sem Fins Lucrativos";"GO";"R$ 1.085.288,84";
"06/2022";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 283.073,60";
"03/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"GO";"R$ 2.613.622,73";
"02/2022";"Legais, Voluntárias e Específicas";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"06 - Segurança pública";"Administração Pública Municipal";"GO";"R$ 1.232.826,84";
"07/2022";"Legais, Voluntárias e Específicas";"PROMOCAO DE CIDADANIA POR MEIO DO AUXILIO BRASIL E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"GO";"R$ 3.674.542,63";
"05/2022";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"GO";"R$ 578.888,52";
"04/2022";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"GO";"R$ 1.019.998,78";
"06/2022";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 413.308.053,14";
"12/2022";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 639.181,60";
"10/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"GO";"R$ 407.351,39";
"12/2022";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 544.869.814,49";
"06/2022";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"GO";"R$ 593.464,29";
"04/2022";"Legais, Voluntárias e Específicas";"DEFESA AGROPECUARIA";"20 - Agricultura";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 1.000.000,00";
"02/2022";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Fundo Público";"GO";"R$ 702.624,00";
"05/2022";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"GO";"R$ 12.360.567,50";
"12/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"GO";"R$ 143.566.004,10";
"12/2022";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 265.933,49";
"03/2022";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"GO";"R$ 773.394,08";
"09/2022";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"GO";"R$ 3.826.813,84";
"11/2022";"Legais, Voluntárias e Específicas";"A HORA DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"GO";"R$ 205.619,80";
"08/2022";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"GO";"R$ 3.077.169,64";
"08/2022";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Fundo Público";"GO";"R$ 790.014,00";
"11/2022";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"GO";"R$ 515.535.207,88";
"07/2022";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"GO";"R$ 3.025.654,63";
"03/2022";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"GO";"R$ 9.541.155,00";
"12/2022";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"GO";"R$ 5.770.352,34";
"04/2022";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"GO";"R$ 4.010.323,00";
"10/2022";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"GO";"R$ 207.946,84";
"11/2022";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"GO";"R$ 3.826.813,84";
"06/2022";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"GO";"R$ 3.295.948,77";
"02/2022";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"GO";"R$ 3.043.568,78";
"03/2022";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Fundo Público";"GO";"R$ 1.574.487,00";
