"Mês/Ano";"Tipo";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Valor Transferido";
"08/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 2.283.031,42";
"07/2019";"Legais, Voluntárias e Específicas";"ESPORTE E LAZER DA CIDADE";"27 - Desporto e lazer";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 146.250,00";
"01/2019";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA, DO CADASTRO UNICO E DA ARTICULACAO DE POLITICAS SOCIAIS";"08 - Assistência social";"Administração Pública Municipal";"BA";"R$ 82.737,66";
"01/2019";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL";"08 - Assistência social";"Entidades Sem Fins Lucrativos";"BA";"R$ 2.600.698,23";
"03/2019";"Legais, Voluntárias e Específicas";"GESTÃO DA POLÍTICA DE DESENVOLVIMENTO URBANO";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 1.009.481,88";
"05/2019";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"BA";"R$ 285.581,20";
"10/2019";"Legais, Voluntárias e Específicas";"URBANIZACAO, REGULARIZACAO FUNDIARIA E INTEGRACAO DE ASSENTAMENTOS PRECARIOS";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 469.413,35";
"07/2019";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 9.988.874,68";
"06/2019";"Constitucionais e Royalties";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 54.176.909,69";
"08/2019";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 11.981.859,67";
"07/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 9.205.452,48";
"10/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 600.000,00";
"05/2019";"Legais, Voluntárias e Específicas";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"14 - Direitos da cidadania";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 266.103,00";
"07/2019";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 326.078,58";
"11/2019";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA E TRANSITO";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 20.000.000,00";
"06/2019";"Legais, Voluntárias e Específicas";"URBANIZAÇÃO, REGULARIZAÇÃO FUNDIÁRIA E INTEGRAÇÃO DE ASSENTAMENTOS PRECÁRIOS";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 188.392,51";
"12/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 6.931.196,20";
"06/2019";"Legais, Voluntárias e Específicas";"TURISMO SOCIAL NO BRASIL: UMA VIAGEM DE INCLUSAO";"23 - Comércio e serviços";"Administração Pública Municipal";"BA";"R$ 214.500,00";
"03/2019";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 22.525,37";
"07/2019";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL";"18 - Gestão ambiental";"Administração Pública Municipal";"BA";"R$ 183.441,67";
"01/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Empresariais Privadas";"BA";"R$ 722.424,69";
"12/2019";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"16 - Habitação";"Administração Pública Municipal";"BA";"R$ 2.103.041,14";
"07/2019";"Legais, Voluntárias e Específicas";"GESTÃO DA POLÍTICA DE DESENVOLVIMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 236.233,92";
"05/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Entidades Sem Fins Lucrativos";"BA";"R$ 61.140,00";
"10/2019";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 6.973.894,46";
"01/2019";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"BA";"R$ 42.400,00";
"06/2019";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"16 - Habitação";"Administração Pública Municipal";"BA";"R$ 219.819,39";
"04/2019";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"BA";"R$ 695.223,74";
"06/2019";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Empresariais Privadas";"BA";"R$ 16.588,32";
"02/2019";"Legais, Voluntárias e Específicas";"REFORMA AGRARIA E GOVERNANCA FUNDIARIA";"21 - Organização agrária";"Administração Pública Municipal";"BA";"R$ 343.750,00";
"11/2019";"Legais, Voluntárias e Específicas";"GESTÃO DA POLÍTICA DE DESENVOLVIMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 224.853,70";
"09/2019";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 5.483.857,24";
"11/2019";"Legais, Voluntárias e Específicas";"URBANIZAÇÃO, REGULARIZAÇÃO FUNDIÁRIA E INTEGRAÇÃO DE ASSENTAMENTOS PRECÁRIOS";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 75.563,69";
"09/2019";"Constitucionais e Royalties";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 54.176.909,69";
"07/2019";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 1.976.402,76";
"04/2019";"Legais, Voluntárias e Específicas";"PROMOCAO DA IGUALDADE RACIAL E SUPERACAO DO RACISMO";"14 - Direitos da cidadania";"Administração Pública Municipal";"BA";"R$ 52.780,00";
"07/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"BA";"R$ 374.616,30";
"09/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 2.020.519,38";
"06/2019";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA, DO CADASTRO UNICO E DA ARTICULACAO DE POLITICAS SOCIAIS";"08 - Assistência social";"Administração Pública Municipal";"BA";"R$ 199.866,28";
"12/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Municipal";"BA";"R$ 2.248.598,39";
"10/2019";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"BA";"R$ 369.866,80";
"11/2019";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 401.896,62";
"12/2019";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 1.858.163,80";
"01/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 525.171,00";
"10/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"BA";"R$ 4.534.414,28";
"01/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"20 - Agricultura";"Administração Pública Municipal";"BA";"R$ 400.600,00";
"12/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Entidades Empresariais Privadas";"BA";"R$ 4.600,00";
"04/2019";"Constitucionais e Royalties";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 84.796.668,30";
"09/2019";"Legais, Voluntárias e Específicas";"SERVICOS URBANOS DE AGUA E ESGOTO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 1.816.968,84";
"09/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Administração Pública Municipal";"BA";"R$ 393.796,29";
"04/2019";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 575.588,83";
"08/2019";"Legais, Voluntárias e Específicas";"ESPORTE E LAZER DA CIDADE";"27 - Desporto e lazer";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 124.800,00";
"10/2019";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Empresariais Privadas";"BA";"R$ 1.974,80";
"12/2019";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 12.402.280,89";
"02/2019";"Legais, Voluntárias e Específicas";"ATENCAO BASICA EM SAUDE";"10 - Saúde";"Fundo Público";"BA";"R$ 520.000,00";
"03/2019";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL";"18 - Gestão ambiental";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 10.188.157,89";
"06/2019";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"BA";"R$ 54.649,00";
"10/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"20 - Agricultura";"Administração Pública Municipal";"BA";"R$ 4.020.465,51";
"05/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"20 - Agricultura";"Administração Pública Municipal";"BA";"R$ 7.458.319,96";
"09/2019";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 1.397.500,00";
"06/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"BA";"R$ 7.113.401,85";
"08/2019";"Constitucionais e Royalties";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 54.176.909,69";
"02/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"BA";"R$ 977.575,68";
"02/2019";"Constitucionais e Royalties";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 54.176.909,69";
"01/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"BA";"R$ 5.798.696,54";
"05/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Administração Pública Municipal";"BA";"R$ 279.058,49";
"11/2019";"Legais, Voluntárias e Específicas";"URBANIZAÇÃO, REGULARIZAÇÃO FUNDIÁRIA E INTEGRAÇÃO DE ASSENTAMENTOS PRECÁRIOS";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 1.109.964,52";
"03/2019";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 125.000,00";
"05/2019";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"BA";"R$ 633.750,00";
"05/2019";"Legais, Voluntárias e Específicas";"PROMOCAO DA IGUALDADE RACIAL E SUPERACAO DO RACISMO";"14 - Direitos da cidadania";"Administração Pública Municipal";"BA";"R$ 90.758,96";
"07/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"BA";"R$ 2.947.780,11";
"06/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 191.136,83";
"11/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Municipal";"BA";"R$ 2.113.431,27";
"06/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Empresariais Privadas";"BA";"R$ 830.333,63";
"05/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Municipal";"BA";"R$ 1.249.115,33";
"04/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"BA";"R$ 3.348.905,66";
"05/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"BA";"R$ 9.716.566,14";
"11/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Empresariais Privadas";"BA";"R$ 1.021.878,73";
"11/2019";"Legais, Voluntárias e Específicas";"URBANIZACAO, REGULARIZACAO FUNDIARIA E INTEGRACAO DE ASSENTAMENTOS PRECARIOS";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 306.786,68";
"04/2019";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"BA";"R$ 221.202,90";
"12/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO DA INDUSTRIA, COMERCIO E SERVICOS";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 9.260.575,00";
"07/2019";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA, DO CADASTRO UNICO E DA ARTICULACAO DE POLITICAS SOCIAIS";"08 - Assistência social";"Administração Pública Municipal";"BA";"R$ 97.337,51";
"07/2019";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"BA";"R$ 752.137,34";
"02/2019";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA, DO CADASTRO UNICO E DA ARTICULACAO DE POLITICAS SOCIAIS";"08 - Assistência social";"Administração Pública Municipal";"BA";"R$ 85.207,02";
"08/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"20 - Agricultura";"Administração Pública Municipal";"BA";"R$ 1.051.513,60";
"01/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"BA";"R$ 217.389,90";
"07/2019";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Municipal";"BA";"R$ 2.507.387,07";
"06/2019";"Legais, Voluntárias e Específicas";"GESTAO DA POLITICA DE DESENVOLVIMENTO URBANO";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 554.021,78";
"07/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Empresariais Privadas";"BA";"R$ 830.333,63";
"06/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"20 - Agricultura";"Administração Pública Municipal";"BA";"R$ 4.010.713,99";
"12/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"BA";"R$ 8.338.197,40";
"11/2019";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 135.965,21";
"04/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 1.647.500,45";
"04/2019";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 1.754.727,75";
"10/2019";"Legais, Voluntárias e Específicas";"Múltiplo";"10 - Saúde";"Fundo Público";"BA";"R$ 400.000,00";
"05/2019";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL, ABASTECIMENTO E COMERCIALIZACAO";"20 - Agricultura";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 84.017,40";
"02/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 1.209.688,00";
"07/2019";"Legais, Voluntárias e Específicas";"GESTAO DA POLITICA DE DESENVOLVIMENTO URBANO";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 130.128,38";
"04/2019";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 184.224,40";
"04/2019";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL";"08 - Assistência social";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 799.000,00";
"12/2019";"Legais, Voluntárias e Específicas";"PROMOCAO DA SUSTENTABILIDADE DE ESPACOS SUB-REGIONAIS -PROMESO";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 171.000,00";
"12/2019";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL";"18 - Gestão ambiental";"Administração Pública Municipal";"BA";"R$ 668.808,33";
"08/2019";"Legais, Voluntárias e Específicas";"GESTAO DA POLITICA DE DESENVOLVIMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 1.318.771,22";
"02/2019";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"16 - Habitação";"Administração Pública Municipal";"BA";"R$ 456.218,11";
"05/2019";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA, DO CADASTRO UNICO E DA ARTICULACAO DE POLITICAS SOCIAIS";"08 - Assistência social";"Administração Pública Municipal";"BA";"R$ 87.590,73";
"08/2019";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"BA";"R$ 1.341.643,00";
"12/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"20 - Agricultura";"Administração Pública Municipal";"BA";"R$ 7.169.140,82";
"07/2019";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"BA";"R$ 1.395.200,79";
"07/2019";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"BA";"R$ 1.310.888,38";
"09/2019";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"BA";"R$ 254.403,13";
"12/2019";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO";"19 - Ciência e Tecnologia";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 2.349.945,32";
"07/2019";"Constitucionais e Royalties";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 54.176.909,69";
"12/2019";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 4.982.778,83";
"03/2019";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 7.296.112,53";
"03/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 2.439.347,43";
"03/2019";"Constitucionais e Royalties";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 54.176.909,69";
"11/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"BA";"R$ 1.735.168,39";
"12/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"BA";"R$ 12.968.986,70";
"04/2019";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"BA";"R$ 537.710,89";
"05/2019";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Municipal";"BA";"R$ 2.793.468,10";
"06/2019";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 9.780.627,13";
"12/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Entidades Sem Fins Lucrativos";"BA";"R$ 3.006.739,61";
"11/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 150.000,00";
"11/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"BA";"R$ 4.206.168,65";
"05/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 2.193.138,38";
"12/2019";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 885.487.669,10";
"04/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 406.398,61";
"02/2019";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 10.940.452,74";
"04/2019";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA, DO CADASTRO UNICO E DA ARTICULACAO DE POLITICAS SOCIAIS";"08 - Assistência social";"Administração Pública Municipal";"BA";"R$ 87.118,60";
"04/2019";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"16 - Habitação";"Administração Pública Municipal";"BA";"R$ 843.406,43";
"07/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 4.055.483,36";
"12/2019";"Constitucionais e Royalties";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 66.236.151,98";
"07/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"BA";"R$ 6.265.605,99";
"02/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Municipal";"BA";"R$ 1.971.290,67";
"08/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Empresariais Privadas";"BA";"R$ 845.389,86";
"05/2019";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"16 - Habitação";"Administração Pública Municipal";"BA";"R$ 614.897,12";
"12/2019";"Legais, Voluntárias e Específicas";"REFORMA AGRARIA E GOVERNANCA FUNDIARIA";"21 - Organização agrária";"Administração Pública Municipal";"BA";"R$ 4.030.921,80";
"12/2019";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 9.247.846,11";
"03/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"BA";"R$ 6.044.319,76";
"03/2019";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"BA";"R$ 3.439.747,88";
"02/2019";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"BA";"R$ 71.734,00";
"01/2019";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"BA";"R$ 763.484,53";
